Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.NOV/2019;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.DEZ/2018;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
10015929;CLB A ADVIA 2X2X5ML 6PK SIEMENS;0,000;0,000;0,000;UN;0,10;0,00;0,000;0,000;ZROH;ZM;012;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10995501;
10015930;RGT PROGESTERONA 450T SIEMENS;0,000;0,000;0,000;UN;288,32;0,00;0,000;0,000;ZROH;VV;012;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;4,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;15,882;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;91;93;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10995659;
10016073;CLB CS PTH II E2G ELECSYS ROCHE;0,000;0,000;0,000;KIT;177,02;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;8243891190 ;
10016086;CASS P BIOPSIA VD 5MMX1MM C/3000 CRAL;0,000;0,000;0,000;CX;709,80;0,00;0,000;0,000;ZROH;ZM;006;0,0;999,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;DIA;DIARIO;DA04;97,0;1,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;26/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@0A@;1,000;999,0;@08@;0,000;00;LIBERADO;4305NM;10007374
10016284;CTR LIQCHK 287 HOMOCISTEINA 1 SIEMENS;0,000;0,000;0,000;KIT;283,30;0,00;0,000;0,000;ZROH;VV;005;0,0;0,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;DIA;DIARIO;DA04;97,0;0,000;0,017;0,415;0,332;0,332;0,000;0,000;@3J@;1016729483;10;;29/11/2019;;1,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10714520;
10016285;CTR LIQCHK 288 HOMOCISTEINA 2 SIEMENS;0,000;0,000;0,000;KIT;283,30;0,00;0,000;0,000;ZROH;VV;005;0,0;0,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;DIA;DIARIO;DA04;97,0;0,000;0,017;0,415;0,332;0,332;0,000;0,000;@3J@;1016408908;10;;29/11/2019;;1,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10714521;
10016286;CTR LIQCHK 289 HOMOCISTEINA 3 SIEMENS;0,000;0,000;0,000;KIT;283,30;0,00;0,000;0,000;ZROH;VV;005;0,0;0,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;97,0;0,000;0,017;0,415;0,332;0,332;0,000;0,000;@3J@;1016408909;10;;02/12/2019;29/11/2019;1,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10714522;
10016438;CLB ALINITY H HEMCAL 2X3ML ABBOTT;0,000;0,000;0,000;KIT;225,28;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;04U7302;
10016439;CTR 29P 2X3ML ALINITY ABBOTT;0,000;0,000;0,000;KIT;598,26;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;04U7206;
10016473;RGT WBC H ALNTY 975 ABBOTT;0,000;0,000;0,000;KIT;198,91;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;07P7904;
10016474;RGT RETIC ALNTY 3 ABBOTT;0,000;0,000;0,000;KIT;424,99;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;07P8004;
10016475;RGT HGB ALINITY 975 ABBOTT;0,000;0,000;0,000;KIT;209,55;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;07P8104;
10016476;SOL AUTO CLEAN H ALINITY 4X1000 ABBOTT;0,000;0,000;0,000;UN;1.195,55;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;01R5104;
10016477;SOL DILUENT H ALINITY 1X9.6 ABBOTT;0,000;0,000;0,000;KIT;87,38;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;04R2601;
10016478;RGT ALINITY H SMEAR FIX 1X980ML ABBOTT;0,000;0,000;0,000;KIT;95,58;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;08P7901;
10016479;SOL ALINITY H WRIGHT GIEM 1X980 ABBOTT;0,000;0,000;0,000;KIT;223,13;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;08P8001;
10016480;SOL ALINITY H PHOSPHATE 9.6L ABBOTT;0,000;0,000;0,000;KIT;207,29;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;07P8301;
10016481;TAPE CRTG ALINITY H SMEAR ABBOTT;0,000;0,000;0,000;KIT;790,60;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;09P8301;
10016482;SLIDE CARTG ALINITY H LBL ABBOTT;0,000;0,000;0,000;KIT;392,94;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;09P8201;
10016483;SLIDES ALINITY HS SMEAR ABBOTT;0,000;0,000;0,000;KIT;829,89;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;09P8420;
10016484;SOL DILUENT SHEAT 20L ABBOTT;0,000;0,000;0,000;KIT;42,39;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SES;PE - SEG SEMANAL;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;03H79H1;
10016726;CASS P/BIOPSIA CZ 5MMX1MM C/3000 CRAL;0,000;0,000;0,000;CX;709,80;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;DIA;DIARIO;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;4308NM;
10016727;CASS P/BIOPSIA AZ 5MMX1MM C/3000 CRAL;0,000;0,000;0,000;CX;709,80;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;DIA;DIARIO;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;4302NM;
10016755;CANETA RESIST A SOLVENTES ERVIEGAS;0,000;0,000;0,000;UN;24,00;0,00;0,000;0,000;ZROH;PD;006;0,0;999,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;SES;PE - SEG SEMANAL;DA04;99,0;3,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;28/11/2019;31/12/9999;1,000;5500001368;02/12/2019;31/12/9999;1,000;5500001368;09/12/2019;31/12/9999;1,000;;;;0;0;@08@;0,000;0;@0A@;3,000;999,0;@08@;0,000;00;LIBERADO;319;10010309
20000020;DETERGENTE NEUTRO 5L;0,000;0,000;0,000;GL;120,40;0,00;0,036;0,000;ZHIB;VV;005;0,0;111,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;1,000;0,013;0,315;0,252;0,252;0,063;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;26/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;190;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10011;
20000022;GRAMPO ENCADERNADOR;0,000;0,000;0,000;UN;0,18;0,00;0,000;0,000;ZHIB;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;006;Cobertura 6 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;50,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;190;222;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;;
20000029;MASCARA DESC RETA SANF TP C/ELAST C/50;0,000;0,000;0,000;CX;5,51;0,00;1,832;0,000;ZHIB;VV;005;0,0;15,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;7,000;0,638;15,940;12,752;12,752;15,940;12,752;@3J@;;0;;;;0,000;0,000;;0,00;74,000;;0;0,00;0,00;;0,000;3,000;6,000;4,000;0,000;21,000;3,000;11,000;12,000;13,000;18,000;15,000;5500001368;29/11/2019;31/12/9999;3,000;5500001368;02/12/2019;31/12/9999;1,000;5500001368;04/12/2019;31/12/9999;1,000;;;;190;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;150102;
20000031;PAP CONTACT;0,000;0,000;0,000;M;0,72;0,00;0,000;0,000;ZHIB;PD;006;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;190;222;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;47503;
20000037;SACO LIXO 60L;0,000;0,000;0,000;PAC;15,34;0,00;0,036;0,000;ZHIB;VV;005;0,0;111,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,013;0,315;0,252;0,252;0,315;0,252;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;2,000;3,000;5,000;0,000;0,000;0,000;0,000;5500001368;26/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;190;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;30001;
20000041;TOUCA DESC 20G C/ELAST;1,000;1,000;0,000;PAC;6,57;6,57;1,276;0,000;ZHIB;VV;005;1,3;16,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;4,000;0,444;11,110;8,888;8,888;11,110;8,888;@3J@;;0;;;;0,000;0,000;;0,00;54,000;;0;0,00;0,00;;4,000;2,000;4,000;1,000;1,000;50,000;0,000;0,000;0,000;5,000;9,000;6,000;5500001368;25/11/2019;31/12/9999;1,000;5500001368;26/11/2019;31/12/9999;1,000;5500001368;28/11/2019;31/12/9999;1,000;;;;190;116;@08@;0,000;0;@0A@;2,000;6,0;@08@;0,000;00;LIBERADO;291470;
20000061;RIBBON CERA 0.11X91M;0,000;0,000;0,000;RL;10,24;0,00;0,036;0,000;ZHIB;VV;005;0,0;111,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,013;0,315;0,252;0,252;0,189;0,000;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;9,000;1,000;0,000;0,000;0,000;0,000;0,000;5500001368;18/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;190;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;050462;
20000072;ESTRADO 50X50CM MARFINITE;0,000;0,000;0,000;UN;19,81;0,00;0,360;0,000;ZHIB;VV;012;0,0;22,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;0,125;3,125;2,500;2,500;3,125;2,500;@3J@;;0;;;;0,000;0,000;;0,00;15,000;;0;0,00;0,00;;0,000;0,000;0,000;4,000;5,000;26,000;34,000;9,000;4,000;6,000;0,000;0,000;5500001368;25/11/2019;31/12/9999;1,000;5500001368;02/12/2019;31/12/9999;1,000;;;;0,000;;;;189;222;@08@;0,000;0;@0A@;1,000;11,0;@08@;0,000;00;LIBERADO;642;
20000102;LAPIS DERMATOG PT;0,000;0,000;0,000;UN;6,22;0,00;0,444;0,000;ZHIB;VV;005;0,0;18,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;0,154;3,845;3,076;3,076;3,845;3,076;@3J@;;0;;;;0,000;0,000;;0,00;18,000;;0;0,00;0,00;;1,000;2,000;0,000;0,000;3,000;6,000;2,000;0,000;4,000;3,000;3,000;0,000;5500001368;26/11/2019;31/12/9999;1,000;5500001368;29/11/2019;31/12/9999;1,000;;;;0,000;;;;190;222;@08@;0,000;0;@0A@;1,000;9,0;@08@;0,000;00;LIBERADO;20000102;
20000106;SACO LIXO HOSP ABNT BC C/100 40L;0,000;0,000;0,000;PAC;16,70;0,00;0,000;0,000;ZHIB;ND;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;006;Cobertura 6 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;4,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;190;222;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;030006;
20000145;CX ARQ MORTO PLAST AZ;0,000;0,000;0,000;UN;5,08;0,00;1,044;0,000;ZHIB;VV;005;0,0;15,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;4,000;0,363;9,065;7,252;7,252;9,065;7,252;@3J@;;0;;;;0,000;0,000;;0,00;43,000;;0;0,00;0,00;;25,000;11,000;2,000;6,000;8,000;6,000;0,000;10,000;4,000;10,000;10,000;9,000;5500001368;28/11/2019;31/12/9999;2,000;5500001368;02/12/2019;31/12/9999;1,000;5500001368;05/12/2019;31/12/9999;1,000;;;;190;222;@08@;0,000;0;@0A@;1,000;4,0;@08@;0,000;00;LIBERADO;050005;
20000214;SACO PLAST BOB 30X38;0,000;0,000;0,000;UN;35,22;0,00;0,036;0,000;ZHIB;VV;005;0,0;111,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;1,000;0,013;0,315;0,252;0,252;0,315;0,000;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;1,000;0,000;0,000;1,000;1,000;0,000;0,000;0,000;0,000;0,000;5500001368;18/11/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;190;222;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;30008;
20000230;ETIQ COD BARRA CARREIRA C/1000 50X25;0,000;0,000;0,000;RL;27,10;0,00;0,000;0,000;ZHIB;ZM;006;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;7,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;190;222;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;PR008557-001;
