Centro;Material;Descrição;Saldo Disp.;Preço Unit.;Nec.DEZ/2019;Nec.JAN/2020;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Num.Mat.Fab.
DA04;10014064;RGT CKMB ETILL IM 100T SIEMENS;19;60,87;12;5;5;0;0;0;0;4;10995530
DA04;10014064;RGT CKMB ETILL IM 100T SIEMENS;19;60,87;12;5;5;0;0;0;0;4;10995530
DA04;10014064;RGT CKMB ETILL IM 100T SIEMENS;19;60,87;12;5;5;0;0;0;0;4;10995530
DA04;10014064;RGT CKMB ETILL IM 100T SIEMENS;19;60,87;12;5;5;0;0;0;0;4;10995530
D969;10014064;RGT CKMB ETILL IM 100T SIEMENS;0;60,87;12,5;5,332;5;0;0;0;0;4;10995530
DA04;10014065;RGT DHEAS ATELL IM 50T SIEMENS;28;151,78;104;56;31;76;86;39;82;75;10995555
DA04;10014065;RGT DHEAS ATELL IM 50T SIEMENS;28;151,78;104;56;31;76;86;39;82;75;10995555
DA04;10014065;RGT DHEAS ATELL IM 50T SIEMENS;28;151,78;104;56;31;76;86;39;82;75;10995555
DA04;10014065;RGT DHEAS ATELL IM 50T SIEMENS;28;151,78;104;56;31;76;86;39;82;75;10995555
D969;10014065;RGT DHEAS ATELL IM 50T SIEMENS;13,454;151,78;105;57,516;40,193;61,55;64,105;59,657;66,448;58,425;10995555
DA04;10014066;RGT SHBG 2PK ATELL 50T SIEMENS;173;280,35;249;184;83;205;226;176;237;215;10995672
DA04;10014066;RGT SHBG 2PK ATELL 50T SIEMENS;173;280,35;249;184;83;205;226;176;237;215;10995672
DA04;10014066;RGT SHBG 2PK ATELL 50T SIEMENS;173;280,35;249;184;83;205;226;176;237;215;10995672
DA04;10014066;RGT SHBG 2PK ATELL 50T SIEMENS;173;280,35;249;184;83;205;226;176;237;215;10995672
D969;10014066;RGT SHBG 2PK ATELL 50T SIEMENS;22,236;280,35;250;184,788;102,708;173,164;207,109;189,033;211,049;194,7;10995672
DA04;10014067;RGT FPSA LIV 50T SIEMENS;210;48,05;433;388;281;385;419;388;404;582;10995577
DA04;10014067;RGT FPSA LIV 50T SIEMENS;210;48,05;433;388;281;385;419;388;404;582;10995577
DA04;10014067;RGT FPSA LIV 50T SIEMENS;210;48,05;433;388;281;385;419;388;404;582;10995577
DA04;10014067;RGT FPSA LIV 50T SIEMENS;210;48,05;433;388;281;385;419;388;404;582;10995577
D969;10014067;RGT FPSA LIV 50T SIEMENS;36;48,05;432,195;385,56;324,624;366,889;395,746;384,502;405,332;534,219;10995577
DA04;10014068;RGT CICLOSPORINA 50T SIEMENS;10;156,99;0;0;3;0;0;0;0;0;10995548
D969;10014068;RGT CICLOSPORINA 50T SIEMENS;10;156,98;0,025;0,02;0,164;0;0;0;0;0;10995548
D969;10014069;RGT HCG TOT 90T SIEMENS;6,67;48,3;62,11;49,688;42,096;46,105;1;55,73;77,929;63,581;10995690
DA04;10014069;RGT HCG TOT 90T SIEMENS;48;48,3;63;47;24;32;38;41;63;60;10995690
DA04;10014069;RGT HCG TOT 90T SIEMENS;48;48,3;63;47;24;32;38;41;63;60;10995690
DA04;10014069;RGT HCG TOT 90T SIEMENS;48;48,3;63;47;24;32;38;41;63;60;10995690
DA04;10014069;RGT HCG TOT 90T SIEMENS;48;48,3;63;47;24;32;38;41;63;60;10995690
D969;10014070;RGT IMUNOGLOBULINA IGG_2 720T SIEMENS;3,063;778,56;8,75;7;0,723;1,561;6,416;3,202;2,384;2,826;11097616
DA04;10014070;RGT IMUNOGLOBULINA IGG_2 720T SIEMENS;9;778,57;7;7;6;0;6;2;2;3;11097616
DA04;10014070;RGT IMUNOGLOBULINA IGG_2 720T SIEMENS;9;778,57;7;7;6;0;6;2;2;3;11097616
DA04;10014070;RGT IMUNOGLOBULINA IGG_2 720T SIEMENS;9;778,57;7;7;6;0;6;2;2;3;11097616
D969;10014071;RGT IMUNOGLOBULINA IGM_2 720T SIEMENS;1,82;778,56;2,02;1,616;1,135;1,541;2,037;1,432;1,585;2,164;11097620
DA04;10014071;RGT IMUNOGLOBULINA IGM_2 720T SIEMENS;0;778,57;0;2;6;2;1;1;2;0;11097620
DA04;10014071;RGT IMUNOGLOBULINA IGM_2 720T SIEMENS;0;778,57;0;2;6;2;1;1;2;0;11097620
DA04;10014071;RGT IMUNOGLOBULINA IGM_2 720T SIEMENS;0;778,57;0;2;6;2;1;1;2;0;11097620
D969;10014072;RGT IMUNOGLOBULINA IGA_2 600T SIEMENS;2,41;629,58;8,75;7;0,918;2,114;4,786;5,579;4,301;5,224;11097619
DA04;10014072;RGT IMUNOGLOBULINA IGA_2 600T SIEMENS;7;629,59;8;7;2;4;1;5;5;4;11097619
DA04;10014072;RGT IMUNOGLOBULINA IGA_2 600T SIEMENS;7;629,59;8;7;2;4;1;5;5;4;11097619
DA04;10014072;RGT IMUNOGLOBULINA IGA_2 600T SIEMENS;7;629,59;8;7;2;4;1;5;5;4;11097619
D969;10014073;RGT BNP 100T SIEMENS;0;1.296,00;0;0;0;0;0;0;0;0;10995471
DA04;10014073;RGT BNP 100T SIEMENS;2;1.296,00;0;0;0;0;0;0;0;0;10995471
D969;10014074;RGT COMPL C3 400T SIEMENS;3,095;637,59;8;4,8;2,895;2,424;4,933;4,789;5,517;5,582;11097624
DA04;10014074;RGT COMPL C3 400T SIEMENS;3;637,59;6;5;6;7;5;3;7;6;11097624
DA04;10014074;RGT COMPL C3 400T SIEMENS;3;637,59;6;5;6;7;5;3;7;6;11097624
DA04;10014074;RGT COMPL C3 400T SIEMENS;3;637,59;6;5;6;7;5;3;7;6;11097624
DA04;10014074;RGT COMPL C3 400T SIEMENS;3;637,59;6;5;6;7;5;3;7;6;11097624
D969;10014075;RGT COMPL C4 400T SIEMENS;0,068;637,65;5;5,196;2,927;4,715;4,996;4,34;4,933;8,024;11097623
DA04;10014075;RGT COMPL C4 400T SIEMENS;0;637,59;1;6;0;10;4;3;6;3;11097623
DA04;10014075;RGT COMPL C4 400T SIEMENS;0;637,59;1;6;0;10;4;3;6;3;11097623
DA04;10014075;RGT COMPL C4 400T SIEMENS;0;637,59;1;6;0;10;4;3;6;3;11097623
DA04;10014076;RGT TIBC TOT 800T SIEMENS;0;3.159,13;0;0;3;3;6;5;4;3;11097525
DA04;10014076;RGT TIBC TOT 800T SIEMENS;0;3.159,13;0;0;3;3;6;5;4;3;11097525
D969;10014076;RGT TIBC TOT 800T SIEMENS;1,38;3.159,12;2,25;1,8;0;0,009;0,004;0,692;1,955;3,774;11097525
D969;10014077;RGT FOSFORO INORGANICO 5100T SIEMENS;0,669;204,3;6,275;5,02;1,156;1,622;1,74;1,559;5,718;11,606;11097611
DA04;10014077;RGT FOSFORO INORGANICO 5100T SIEMENS;0;204,25;3;5;0;3;4;1;5;1;11097611
DA04;10014077;RGT FOSFORO INORGANICO 5100T SIEMENS;0;204,25;3;5;0;3;4;1;5;1;11097611
DA04;10014077;RGT FOSFORO INORGANICO 5100T SIEMENS;0;204,25;3;5;0;3;4;1;5;1;11097611
DA04;10014077;RGT FOSFORO INORGANICO 5100T SIEMENS;0;204,25;3;5;0;3;4;1;5;1;11097611
DA04;10014078;RGT CALCIO 3560T SIEMENS;0;228,11;9;7;7;8;10;8;8;9;11097595
DA04;10014078;RGT CALCIO 3560T SIEMENS;0;228,11;9;7;7;8;10;8;8;9;11097595
DA04;10014078;RGT CALCIO 3560T SIEMENS;0;228,11;9;7;7;8;10;8;8;9;11097595
DA04;10014078;RGT CALCIO 3560T SIEMENS;0;228,11;9;7;7;8;10;8;8;9;11097595
DA04;10014078;RGT CALCIO 3560T SIEMENS;0;228,11;9;7;7;8;10;8;8;9;11097595
DA04;10014078;RGT CALCIO 3560T SIEMENS;0;228,11;9;7;7;8;10;8;8;9;11097595
D969;10014078;RGT CALCIO 3560T SIEMENS;1,812;228,11;9,375;7,5;4,26;6,432;8,638;6,862;8,035;5,564;11097595
DA04;10014079;RGT CEA 100T SIEMENS;11;80,09;70;73;32;70;78;61;85;77;10995523
DA04;10014079;RGT CEA 100T SIEMENS;11;80,09;70;73;32;70;78;61;85;77;10995523
DA04;10014079;RGT CEA 100T SIEMENS;11;80,09;70;73;32;70;78;61;85;77;10995523
DA04;10014079;RGT CEA 100T SIEMENS;11;80,09;70;73;32;70;78;61;85;77;10995523
D969;10014079;RGT CEA 100T SIEMENS;10,17;80,09;70;71,364;46,498;65,549;73,138;72,891;82,058;79,064;10995523
D969;10014080;RGT ALFA FETOPROTEINA 100T SIEMENS;6,079;80,9;28,69;22,952;15,414;23,516;28,802;23,299;25,626;21,693;10995441
DA04;10014080;RGT ALFA FETOPROTEINA 100T SIEMENS;2;80,9;28;22;14;18;30;16;31;26;10995441
DA04;10014080;RGT ALFA FETOPROTEINA 100T SIEMENS;2;80,9;28;22;14;18;30;16;31;26;10995441
DA04;10014080;RGT ALFA FETOPROTEINA 100T SIEMENS;2;80,9;28;22;14;18;30;16;31;26;10995441
DA04;10014080;RGT ALFA FETOPROTEINA 100T SIEMENS;2;80,9;28;22;14;18;30;16;31;26;10995441
DA04;10014080;RGT ALFA FETOPROTEINA 100T SIEMENS;2;80,9;28;22;14;18;30;16;31;26;10995441
D969;10014081;RGT PSA 100T SIEMENS;28,611;96,12;288,625;230,9;193,254;243,335;279,563;259,119;271,097;341,726;10995662
DA04;10014081;RGT PSA 100T SIEMENS;70;96,12;264;233;170;261;275;251;264;393;10995662
DA04;10014081;RGT PSA 100T SIEMENS;70;96,12;264;233;170;261;275;251;264;393;10995662
DA04;10014081;RGT PSA 100T SIEMENS;70;96,12;264;233;170;261;275;251;264;393;10995662
DA04;10014081;RGT PSA 100T SIEMENS;70;96,12;264;233;170;261;275;251;264;393;10995662
DA04;10014081;RGT PSA 100T SIEMENS;70;96,12;264;233;170;261;275;251;264;393;10995662
D969;10014082;RGT INSULINA IRI 100T SIEMENS;9,863;82,49;107,13;85,704;62,083;88,58;97,264;81,899;100,836;93,126;10995628
DA04;10014082;RGT INSULINA IRI 100T SIEMENS;20;82,49;107;86;49;79;101;84;96;96;10995628
DA04;10014082;RGT INSULINA IRI 100T SIEMENS;20;82,49;107;86;49;79;101;84;96;96;10995628
DA04;10014082;RGT INSULINA IRI 100T SIEMENS;20;82,49;107;86;49;79;101;84;96;96;10995628
DA04;10014082;RGT INSULINA IRI 100T SIEMENS;20;82,49;107;86;49;79;101;84;96;96;10995628
DA04;10014083;RGT PEPTIDEO C 100T SIEMENS;0;89,7;0;0;0;0;0;0;0;0;10995541
D969;10014083;RGT PEPTIDEO C 100T SIEMENS;0;89,7;0;0;0;0;0;0;0;0;10995541
D969;10014084;RGT FATOR REUMATOIDE 360T SIEMENS;3,062;475,79;13,75;11;4,338;10,092;11,7;11,491;12,094;7,68;11097618
DA04;10014084;RGT FATOR REUMATOIDE 360T SIEMENS;4;475,79;12;11;3;13;18;6;13;10;11097618
DA04;10014084;RGT FATOR REUMATOIDE 360T SIEMENS;4;475,79;12;11;3;13;18;6;13;10;11097618
DA04;10014084;RGT FATOR REUMATOIDE 360T SIEMENS;4;475,79;12;11;3;13;18;6;13;10;11097618
DA04;10014084;RGT FATOR REUMATOIDE 360T SIEMENS;4;475,79;12;11;3;13;18;6;13;10;11097618
DA04;10014085;RGT LIPASE 1280T SIEMENS;0;4.583,00;2;3;3;5;3;2;4;4;11097606
DA04;10014085;RGT LIPASE 1280T SIEMENS;0;4.583,00;2;3;3;5;3;2;4;4;11097606
DA04;10014085;RGT LIPASE 1280T SIEMENS;0;4.583,00;2;3;3;5;3;2;4;4;11097606
DA04;10014085;RGT LIPASE 1280T SIEMENS;0;4.583,00;2;3;3;5;3;2;4;4;11097606
D969;10014085;RGT LIPASE 1280T SIEMENS;2,657;4.583,00;3,575;2,86;2,199;3,324;3,389;3,027;3,306;2,729;11097606
DA04;10014086;RGT COLINESTERASE 270T SIEMENS;0;998,8;0;0;0;0;0;0;0;0;11097615
D969;10014086;RGT COLINESTERASE 270T SIEMENS;0;998,8;0;0;0;0;0;0;0;0;11097615
D969;10014087;RGT CA 125II 100T SIEMENS;10,869;91;75;65,656;42,036;62,114;69,311;66,27;76,328;70,76;10995481
DA04;10014087;RGT CA 125II 100T SIEMENS;20;91;75;66;35;68;84;60;75;72;10995481
DA04;10014087;RGT CA 125II 100T SIEMENS;20;91;75;66;35;68;84;60;75;72;10995481
DA04;10014087;RGT CA 125II 100T SIEMENS;20;91;75;66;35;68;84;60;75;72;10995481
DA04;10014087;RGT CA 125II 100T SIEMENS;20;91;75;66;35;68;84;60;75;72;10995481
DA04;10014088;RGT APOLIPOPROTEINA A1 300T SIEMENS;0;998,8;0;0;2;2;0;0;0;0;11097625
D969;10014088;RGT APOLIPOPROTEINA A1 300T SIEMENS;0;998,8;0;0;0;0;0;0;0;0;11097625
D969;10014089;RGT MICROALBUMINA 2 840T SIEMENS;2,305;706,48;7,505;6,004;2,467;1,601;5,418;6,133;8,685;5,113;11097610
DA04;10014089;RGT MICROALBUMINA 2 840T SIEMENS;3;706,48;7;6;7;1;3;7;9;4;11097610
DA04;10014089;RGT MICROALBUMINA 2 840T SIEMENS;3;706,48;7;6;7;1;3;7;9;4;11097610
DA04;10014089;RGT MICROALBUMINA 2 840T SIEMENS;3;706,48;7;6;7;1;3;7;9;4;11097610
DA04;10014089;RGT MICROALBUMINA 2 840T SIEMENS;3;706,48;7;6;7;1;3;7;9;4;11097610
D969;10014090;RGT APOLIPOPROTEINA B 300T SIEMENS;0;273,93;0,315;0;0;0;0;0;0;0;11097626
DA04;10014090;RGT APOLIPOPROTEINA B 300T SIEMENS;8;273,93;0;0;0;0;0;0;0;0;11097626
D969;10014091;RGT ANTIESTREPTOLISINA O2 1200T SIEMENS;2,461;1.547,54;3,78;3,024;1,715;4,076;3,933;3,142;3,394;2,702;11097634
DA04;10014091;RGT ANTIESTREPTOLISINA O2 1200T SIEMENS;0;1.547,53;1;3;4;4;6;2;4;3;11097634
DA04;10014091;RGT ANTIESTREPTOLISINA O2 1200T SIEMENS;0;1.547,53;1;3;4;4;6;2;4;3;11097634
DA04;10014091;RGT ANTIESTREPTOLISINA O2 1200T SIEMENS;0;1.547,53;1;3;4;4;6;2;4;3;11097634
DA04;10014091;RGT ANTIESTREPTOLISINA O2 1200T SIEMENS;0;1.547,53;1;3;4;4;6;2;4;3;11097634
D969;10014092;RGT TRANSFERRINA 880T SIEMENS;0;374;0;0;0,002;0,03;0;0;0;0;11097613
DA04;10014092;RGT TRANSFERRINA 880T SIEMENS;0;374;0;0;4;1;0;0;0;0;11097613
D969;10014093;RGT LACTATO 380T SIEMENS;0;1.214,47;0,005;0,004;0;0;0;0;0;0;11097614
DA04;10014093;RGT LACTATO 380T SIEMENS;8;1.214,47;0;0;0;0;1;0;0;0;11097614
D969;10014094;RGT CA 15-3 100T SIEMENS;12,23;91;35;27,856;15,888;23,959;27,657;20,313;38,442;33,061;10995485
DA04;10014094;RGT CA 15-3 100T SIEMENS;0;91;29;28;15;33;28;20;45;42;10995485
DA04;10014094;RGT CA 15-3 100T SIEMENS;0;91;29;28;15;33;28;20;45;42;10995485
DA04;10014094;RGT CA 15-3 100T SIEMENS;0;91;29;28;15;33;28;20;45;42;10995485
DA04;10014094;RGT CA 15-3 100T SIEMENS;0;91;29;28;15;33;28;20;45;42;10995485
DA04;10014095;RGT BILIRRUBINA 2 TOT 1792T SIEMENS;0;2.569,33;5;5;5;9;8;7;6;9;11097531
DA04;10014095;RGT BILIRRUBINA 2 TOT 1792T SIEMENS;0;2.569,33;5;5;5;9;8;7;6;9;11097531
DA04;10014095;RGT BILIRRUBINA 2 TOT 1792T SIEMENS;0;2.569,33;5;5;5;9;8;7;6;9;11097531
DA04;10014095;RGT BILIRRUBINA 2 TOT 1792T SIEMENS;0;2.569,33;5;5;5;9;8;7;6;9;11097531
D969;10014095;RGT BILIRRUBINA 2 TOT 1792T SIEMENS;3,396;2.569,33;7,29;5,832;4,475;6,342;6,727;6,117;6,821;5,61;11097531
DA04;10014096;RGT HOMOCISTEINA 100T SIEMENS;24;138,57;24;18;5;0;0;2;2;13;10995606
DA04;10014096;RGT HOMOCISTEINA 100T SIEMENS;24;138,57;24;18;5;0;0;2;2;13;10995606
DA04;10014096;RGT HOMOCISTEINA 100T SIEMENS;24;138,57;24;18;5;0;0;2;2;13;10995606
DA04;10014096;RGT HOMOCISTEINA 100T SIEMENS;24;138,57;24;18;5;0;0;2;2;13;10995606
D969;10014096;RGT HOMOCISTEINA 100T SIEMENS;2,897;129,74;23,75;19;1,044;2,449;1,144;1,212;4,854;11,057;10995606
DA04;10014097;RGT PEROXIDASE ANTI TIREOID 100T SIEMENS;67;173;79;61;77;125;39;52;72;73;10995466
DA04;10014097;RGT PEROXIDASE ANTI TIREOID 100T SIEMENS;67;173;79;61;77;125;39;52;72;73;10995466
DA04;10014097;RGT PEROXIDASE ANTI TIREOID 100T SIEMENS;67;173;79;61;77;125;39;52;72;73;10995466
D969;10014097;RGT PEROXIDASE ANTI TIREOID 100T SIEMENS;14,007;172,99;80,065;64,052;68,106;66,69;0;90,402;141,38;70,59;10995466
DA04;10014098;RGT CARBAMAZEPINA 400T SIEMENS;0;67,91;0;0;0;0;0;0;0;0;11097515
D969;10014098;RGT CARBAMAZEPINA 400T SIEMENS;0;67,92;0;0;0;0;0;0;0;0;11097515
D969;10014099;RGT FENOBARBITAL 400T SIEMENS;0;75,61;0;0;0,003;0;0;0;0;0;11097514
DA04;10014099;RGT FENOBARBITAL 400T SIEMENS;1;75,61;0;0;1;0;0;0;0;0;11097514
DA04;10014100;RGT FENITOINA 400T SIEMENS;5;99,59;0;0;0;0;0;0;0;0;11097510
D969;10014100;RGT FENITOINA 400T SIEMENS;0;99,58;0,625;0,125;0;0;0;0;0;0;11097510
D969;10014101;RGT ACIDO VALPROICO 400T SIEMENS;0;998,8;0;0;0;0;0;0;0;0;11097512
DA04;10014101;RGT ACIDO VALPROICO 400T SIEMENS;0;998,8;0;0;1;0;0;0;0;0;11097512
D969;10014102;RGT CA 19-9 50T SIEMENS;14,567;45,5;130;95,34;65,116;91,613;125,743;89,531;117,988;93,696;10995490
DA04;10014102;RGT CA 19-9 50T SIEMENS;48;45,5;129;95;69;120;125;84;127;116;10995490
DA04;10014102;RGT CA 19-9 50T SIEMENS;48;45,5;129;95;69;120;125;84;127;116;10995490
DA04;10014102;RGT CA 19-9 50T SIEMENS;48;45,5;129;95;69;120;125;84;127;116;10995490
DA04;10014102;RGT CA 19-9 50T SIEMENS;48;45,5;129;95;69;120;125;84;127;116;10995490
D969;10014103;RGT PTH 190T SIEMENS;5,762;243,51;22,65;18,12;0,6;4,149;26,824;15,124;22,505;23,846;10995621
DA04;10014103;RGT PTH 190T SIEMENS;30;243,51;21;18;6;0;19;9;23;27;10995621
DA04;10014103;RGT PTH 190T SIEMENS;30;243,51;21;18;6;0;19;9;23;27;10995621
DA04;10014103;RGT PTH 190T SIEMENS;30;243,51;21;18;6;0;19;9;23;27;10995621
D969;10014104;RGT ANTI TIREOGLOBULINA 100T SIEMENS;13,962;998,8;95;37,424;36,494;44,856;41,436;36,914;46,669;37,521;10995461
DA04;10014104;RGT ANTI TIREOGLOBULINA 100T SIEMENS;36;998,8;93;35;18;66;58;32;42;53;10995461
DA04;10014104;RGT ANTI TIREOGLOBULINA 100T SIEMENS;36;998,8;93;35;18;66;58;32;42;53;10995461
DA04;10014104;RGT ANTI TIREOGLOBULINA 100T SIEMENS;36;998,8;93;35;18;66;58;32;42;53;10995461
DA04;10014104;RGT ANTI TIREOGLOBULINA 100T SIEMENS;36;998,8;93;35;18;66;58;32;42;53;10995461
DA04;10014104;RGT ANTI TIREOGLOBULINA 100T SIEMENS;36;998,8;93;35;18;66;58;32;42;53;10995461
DA04;10014105;RGT VITAMIN D TOT ATELL 100T SIEMENS;154;273,93;563;464;165;382;515;497;543;518;10995719
DA04;10014105;RGT VITAMIN D TOT ATELL 100T SIEMENS;154;273,93;563;464;165;382;515;497;543;518;10995719
DA04;10014105;RGT VITAMIN D TOT ATELL 100T SIEMENS;154;273,93;563;464;165;382;515;497;543;518;10995719
DA04;10014105;RGT VITAMIN D TOT ATELL 100T SIEMENS;154;273,93;563;464;165;382;515;497;543;518;10995719
DA04;10014105;RGT VITAMIN D TOT ATELL 100T SIEMENS;154;273,93;563;464;165;382;515;497;543;518;10995719
D969;10014105;RGT VITAMIN D TOT ATELL 100T SIEMENS;41,123;273,93;579,985;463,988;240,893;354,942;504,156;481,601;544,469;478,856;10995719
D969;10014106;RGT TROPONINA I ULTRA 100T SIEMENS;0;411,71;0;0;0,03;0,01;0,01;0,04;16,03;0,02;10995696
DA04;10014106;RGT TROPONINA I ULTRA 100T SIEMENS;0;411,71;0;0;0;0;4;2;9;0;10995696
DA04;10014106;RGT TROPONINA I ULTRA 100T SIEMENS;0;411,71;0;0;0;0;4;2;9;0;10995696
D969;10014107;RGT ALFA1 GLICOPROT ACIDA 400T SIEMENS;3,606;556,13;5,325;4,26;2,702;4,496;4,908;4,027;6,081;3,509;11097629
DA04;10014107;RGT ALFA1 GLICOPROT ACIDA 400T SIEMENS;1;556,13;3;4;3;1;7;3;6;6;11097629
DA04;10014107;RGT ALFA1 GLICOPROT ACIDA 400T SIEMENS;1;556,13;3;4;3;1;7;3;6;6;11097629
DA04;10014107;RGT ALFA1 GLICOPROT ACIDA 400T SIEMENS;1;556,13;3;4;3;1;7;3;6;6;11097629
DA04;10014107;RGT ALFA1 GLICOPROT ACIDA 400T SIEMENS;1;556,13;3;4;3;1;7;3;6;6;11097629
DA04;10014108;RGT BILIRRUBINA DIRETA 2 1792T SIEMENS;0;344,49;6;6;6;6;7;7;7;7;11097532
DA04;10014108;RGT BILIRRUBINA DIRETA 2 1792T SIEMENS;0;344,49;6;6;6;6;7;7;7;7;11097532
DA04;10014108;RGT BILIRRUBINA DIRETA 2 1792T SIEMENS;0;344,49;6;6;6;6;7;7;7;7;11097532
DA04;10014108;RGT BILIRRUBINA DIRETA 2 1792T SIEMENS;0;344,49;6;6;6;6;7;7;7;7;11097532
DA04;10014108;RGT BILIRRUBINA DIRETA 2 1792T SIEMENS;0;344,49;6;6;6;6;7;7;7;7;11097532
D969;10014108;RGT BILIRRUBINA DIRETA 2 1792T SIEMENS;2,016;344,49;7,29;5,832;4,475;6,342;6,727;6,117;6,821;5,61;11097532
D969;10014109;RGT DIFF TIME PAC ADVIA 3700T SIEMENS;0;0,01;0;0;0;0;0;0;0;0;10312270
DA04;10014109;RGT DIFF TIME PAC ADVIA 3700T SIEMENS;0;0,01;0;0;0;0;0;0;0;0;10312270
D969;10014110;RGT HEMOGLOBINA A1C_3 400T SIEMENS;0;0,01;0;0;0;0;0;0;0;0;11097500
DA04;10014110;RGT HEMOGLOBINA A1C_3 400T SIEMENS;0;0,01;0;0;0;0;0;0;0;0;11097500
D969;10014111;RGT FRUTOSAMINA 400T SIEMENS;0;403,7;0;0;0;0;0;0;0;0;11097637
DA04;10014111;RGT FRUTOSAMINA 400T SIEMENS;0;403,7;0;0;2;0;0;0;0;0;11097637
DA04;10014112;RGT LIPOPROTEINA 400T SIEMENS;2;1.246,35;0;0;0;0;0;0;0;0;11097627
D969;10014112;RGT LIPOPROTEINA 400T SIEMENS;0;1.246,35;0;0;0;0;0;0;0;0;11097627
DA04;10014113;RGT B2-MICROGLOBULINA 400T SIEMENS;0;1.313,63;0;0;1;1;0;0;0;0;11097635
D969;10014113;RGT B2-MICROGLOBULINA 400T SIEMENS;0;1.313,63;0;0;0;0;0;0;0;0;11097635
D969;10014114;RGT ALFA1 ANTI TRIPSINA 360T SIEMENS;0;285,48;0;0;0;0;0,003;0;0;0;11097628
DA04;10014114;RGT ALFA1 ANTI TRIPSINA 360T SIEMENS;0;285,48;0;0;2;3;1;0;0;0;11097628
DA04;10014115;RGT OSTEOCALCINA IMM2000 200T SIEMENS;0;342,82;0;0;0;0;0;0;0;0;10381477
D969;10014115;RGT OSTEOCALCINA IMM2000 200T SIEMENS;0;342,82;0;0;0;0;0;0;0;0;10381477
D969;10014116;RGT HAPTOGLOBINA 300T SIEMENS;0;1.539,00;0,625;0,125;0;0;0;0;0;0;11097643
DA04;10014116;RGT HAPTOGLOBINA 300T SIEMENS;5;1.539,00;0;1;0;1;1;0;0;0;11097643
D969;10014117;RGT MIOGLOBINA 50T SIEMENS;0;257,12;0,126;0;0;0;0;0;0;0;10995649
DA04;10014117;RGT MIOGLOBINA 50T SIEMENS;2;257,12;0;0;0;0;0;0;0;0;10995649
DA04;10014118;RGT HEMOGLOBINA A1C_3 200T SIEMENS;0;0,01;0;0;0;0;0;0;0;0;11099328
D969;10014118;RGT HEMOGLOBINA A1C_3 200T SIEMENS;0;0,01;0;0;0;0;0;0;0;0;11099328
DA04;10014119;CLB B2-MICROGLOBULINA B2M 3X1ML SIEMENS;3;1.031,50;0;1;0;0;0;0;1;0;11099442
D969;10014119;CLB B2-MICROGLOBULINA B2M 3X1ML SIEMENS;0;1.031,50;0,715;0,572;0;0;0;0;1;0;11099442
D969;10014120;CLB IM CAL U ATELL 2X2X2ML SIEMENS;0;319,78;1,25;1;1;2;0;0;1;0;10995519
DA04;10014120;CLB IM CAL U ATELL 2X2X2ML SIEMENS;3;319,78;1;1;1;2;0;0;1;0;10995519
DA04;10014120;CLB IM CAL U ATELL 2X2X2ML SIEMENS;3;319,78;1;1;1;2;0;0;1;0;10995519
DA04;10014121;SOL CLEANER CH 2X1,5L SIEMENS;9;818,74;18;16;0;15;20;16;23;16;11099303
DA04;10014121;SOL CLEANER CH 2X1,5L SIEMENS;9;818,74;18;16;0;15;20;16;23;16;11099303
DA04;10014121;SOL CLEANER CH 2X1,5L SIEMENS;9;818,74;18;16;0;15;20;16;23;16;11099303
DA04;10014121;SOL CLEANER CH 2X1,5L SIEMENS;9;818,74;18;16;0;15;20;16;23;16;11099303
DA04;10014121;SOL CLEANER CH 2X1,5L SIEMENS;9;818,74;18;16;0;15;20;16;23;16;11099303
D969;10014121;SOL CLEANER CH 2X1,5L SIEMENS;0;391,93;18,75;15;0;15;20;16;23;16;11099303
DA04;10014122;CLB CICLOSPORINA CSA 2X2X2ML SIEMENS;5;518,09;3;2;0;0;0;0;1;1;10995549
DA04;10014122;CLB CICLOSPORINA CSA 2X2X2ML SIEMENS;5;518,09;3;2;0;0;0;0;1;1;10995549
D969;10014122;CLB CICLOSPORINA CSA 2X2X2ML SIEMENS;0;518,09;2,5;2;0;0;0;0;1;1;10995549
DA04;10014123;CICLOSPORINA CSA 2X26ML SIEMENS;3;502,43;0;0;1;0;0;0;0;0;10995552
D969;10014123;CICLOSPORINA CSA 2X26ML SIEMENS;0;502,43;0,315;0,252;1;0;0;0;0;0;10995552
DA04;10014124;DILUENT 2X1,5L SIEMENS;46;787,51;56;43;24;65;44;49;55;38;11099300
DA04;10014124;DILUENT 2X1,5L SIEMENS;46;787,51;56;43;24;65;44;49;55;38;11099300
DA04;10014124;DILUENT 2X1,5L SIEMENS;46;787,51;56;43;24;65;44;49;55;38;11099300
DA04;10014124;DILUENT 2X1,5L SIEMENS;46;787,51;56;43;24;65;44;49;55;38;11099300
D969;10014124;DILUENT 2X1,5L SIEMENS;0;302,89;55,625;43,252;24;65;44;49;55;38;11099300
DA04;10014125;DILUENT A-LYTE IMT 2X1,5L SIEMENS;19;1.392,50;6;5;18;4;4;4;7;5;11099305
D969;10014125;DILUENT A-LYTE IMT 2X1,5L SIEMENS;0;497,32;6,25;5;18;4;4;4;7;5;11099305
D969;10014126;DILUENT RING 5 SEGMENT 23CUV SIEMENS;0;35,39;1,875;1,5;0;0;0;0;0;0;11099327
