Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.NOV/2019;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.DEZ/2018;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
10014785;RGT CORTISOL G2 E2G 300T ELEC ROCHE;0;0;0;UN;384,96;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027150190;
10014786;RGT DHEA-S E2G 100T ELEC ROCHE;0;0;0;UN;112,8;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027192190;
10014787;REAG ESTRADIOL G3 E2G 300T ELEC ROCHE;0;0;0;UN;324,48;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027249190;
10014788;RGT FERRITIN E2G 300T ELEC ROCHE;0;0;0;UN;265,74;0;0;0;ZROH;ZM;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027273190;
10014789;RGT FOLATO G3 E2G 300T ELEC ROCHE;0;0;0;UN;398,13;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027290190;
10014790;CTR FOLATO G3 E2G CS ELEC ROCHE;0;0;0;UN;49,47;0;0;0;ZROH;ZM;022;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7396473190;
10014791;RGT FREE PSA E2G 300T ELEC ROCHE;0;0;0;UN;128,04;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027320190;
10014792;RGT FSH G3 E2G 300T ELEC ROCHE;0;0;0;UN;262,53;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027346190;
10014793;RGT FT3 G3 E2G 300T ELEC ROCHE;0;0;0;UN;64,97;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027362190;
10014794;RGT FT4 G2 E2G 300T ELEC ROCHE;0;0;0;UN;52,47;0;0;0;ZROH;ZM;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027397190;
10014795;RGT HCG BETA E2G 300T ELEC ROCHE;0;0;0;UN;416,28;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7251025190;
10014796;RGT INSULIN E2G 100T ELEC ROCHE;0;0;0;UN;47,97;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027559190;
10014797;RGT LH E2G 300T ELEC ROCHE;0;0;0;UN;262,53;0;0;0;ZROH;ZM;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027575190;
10014798;REAG PROGESTERONA G3 E2G 300T ELEC ROCHE;0;0;0;UN;330;0;0;0;ZROH;ZM;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027699190;
10014799;RGT PROLACTIN G2 E2G 300T ELEC ROCHE;0;0;0;UN;265,5;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027737190;
10014800;RGT PSA TOT E2G 300T ELEC ROCHE;0;0;0;UN;102,65;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027966190;
10014801;REAG PTH E2G 300T ELEC ROCHE;0;0;0;UN;619,47;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7251068190;
10014802;CTR PTH CS E2G ELEC ROCHE;0;0;0;UN;177,02;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7360894190;
10014803;RGT SHBG E2G 300T ELEC ROCHE;0;0;0;UN;604,74;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7258496190;
10014804;RGT T3 E2G 300T ELEC ROCHE;0;0;0;UN;60,2;0;0;0;ZROH;ZM;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027869190;
10014805;REAG T4 E2G 300T ELEC ROCHE;0;0;0;UN;60;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027885190;
10014806;RGT TESTOSTERONA G2 E2G 300T ELEC ROCHE;0;0;0;UN;368,73;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027915190;
10014807;RGT TG G2 E2G 300T ELEC ROCHE;0;0;0;UN;0;0;0;0;ZROH;ZM;005;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7027931190;
10014808;RGT VITAMIN D TOT G2 E2G ELEC 300T ROCHE;0;0;0;UN;980,86;0;0;0;ZROH;ZM;005;0;999;;;2;0;2;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;7028148190;
10015875;NAVALHA DESC ALTO PERFIL 818 C/50 LEICA;0;0;0;CX;539,75;0;0;0;ZROH;ND;012;0;999;;;2;0;2;B;Z1;1;0;0;1;0;006;Cobertura 6 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;04;BLOQUEADO;14035838383;
10015883;RGT PEROXIDASE ANTI TIREOID 500T SIEMENS;0;0;0;UN;865;0;0;0;ZROH;VV;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;4;;0;0;0;;0;0;0;0;0;0;0;0;15,738;0,104;0,158;0;;;;0;;;;0;;;;0;;;;59;59;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995467;
10015885;RGT FSH 950T SIEMENS;0;0;0;UN;471,75;0;0;0;ZROH;VV;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995581;
10015886;RGT HCG TOT 450T SIEMENS;0;0;0;UN;241,49;0;0;0;ZROH;VV;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;2;;0;0;0;;0;0;0;0;0;0;0;0;10,038;0;0;0;;;;0;;;;0;;;;0;;;;93;107;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995689;
10015891;CLB B 6PK SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995504;
10015892;CLB C ADVIA 6PK SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995507;
10015893;CLB D 2X2X2ML 6PK SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995510;
10015894;CLB E ADVIA 2X2XML 6PK  SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995513;
10015895;CLB PSA 2X2X2ML 6PK SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995518;
10015896;MULTI DILUENT 1 2X6ML SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995638;
10015897;SOL DILUENT BHCG DIL 2X6ML SIEMENS;0;0;0;KIT;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995692;
10015898;RGT AUXIL T3 T4 VB12 ANC 6X25ML SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995683;
10015899;RGT ALFA FETOPROTEINA 500T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995442;
10015900;RGT ANTI TIREOGLOBULINA 500T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995462;
10015901;RGT BNP 500T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995472;
10015902;RGT CA 125II 500T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995482;
10015903;RGT CA 15-3 500T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995486;
10015905;RGT CA 19-9 250T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995489;
10015906;RGT CEA 500T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;99;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995524;
10015907;RGT CKMB ETILL IM 500T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995531;
10015908;RGT CORTISOL ATELL 250T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995537;
10015909;RGT ESTRADIOL ATELL 100T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995562;
10015910;RGT FERRITINA 450T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995568;
10015911;RGT FOLATO 700T ATELL SIEMENS;0;0;0;UN;2443;0;1,2;0;ZROH;VV;012;0;0;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;6;;0;0;0;;0;0;0;0;0;0;0;0;0;2,951;8,551;6,208;;;;0;;;;0;;;;0;;;;9;36;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995573;
10015912;RGT FT3 LIV 300T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995584;
10015913;RGT FT4 LIV 250T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995588;
10015914;RGT HOMOCISTEINA 500T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995607;
10015915;RGT LH 550T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995634;
10015916;RGT MIOGLOBINA 250T SIEMENS;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995648;
10015917;RGT PROGESTERONA 450T SIE (DUPL)10015930;0;0;0;UN;0,1;0;0;0;ZROH;ZM;012;0;999;;;0;0;0;C;Z1;1;0;0;1;0;004;Cobertura 4 dias;0;DIA;DIARIO;DA04;97;0;0;0;0;0;0;0;@3J@;;0;;;;0;0;;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;;0;0;@08@;0;0;@08@;0;0;;0;00;LIBERADO;10995659;
